fire_hydrants,種別,管轄署所,住所,緯度,経度,口径,備考
2083,公設消火栓,中消防署,福井市高柳１丁目２５０１番,36.08729270277777,136.2417526777778,100,
2084,公設消火栓,東分署,福井市開発５丁目１３０４番,36.0859319611111,136.24345059722222,100,
2085,公設消火栓,東分署,福井市開発５丁目１３０４番,36.08640695555556,136.24423854166668,100,
2086,公設消火栓,東分署,福井市開発５丁目１２０７番,36.08592505833333,136.24506750833334,100,
2087,公設消火栓,川西分署,福井市柿谷町,36.09691929999999,136.1521212472222,100,
2088,公設消火栓,川西分署,福井市柿谷町５番１５号,36.095056625,136.1530351083333,100,
2089,公設防火水槽,川西分署,福井市柿谷町５番１６号,36.09860823888889,136.15560680555555,,
2090,河川,川西分署,福井市柿谷町５－１７,36.09716421666667,136.1511903722222,,
2091,公設消火栓,西分署,福井市花月４丁目９番１１号,36.06964331111111,136.20496718333337,100,
2092,公設消火栓,東分署,福井市開発３丁目２３０３番,36.08194338611111,136.2429367111111,100,
2093,公設消火栓,東分署,福井市開発３丁目３２０７番,36.08214047222222,136.24478861666665,100,
2094,公設消火栓,東分署,福井市開発４丁目５０９番,36.08236509722222,136.23880890555557,100,
2095,公設消火栓,東分署,福井市開発１丁目５０２番,36.075023988888894,136.23982794722224,100,
2096,公設消火栓,東分署,福井市開発１丁目１００８番,36.0764798888889,136.2409448861111,100,
2097,公設消火栓,東分署,福井市開発１丁目１０１番,36.075923849999995,136.2391229722222,100,
2098,公設消火栓,東分署,福井市開発１丁目地係,36.07717672222223,136.2393529527778,150,
2099,公設消火栓,東分署,福井市開発２丁目８０７番,36.07740776388888,136.24056689722224,100,
2100,公設消火栓,東分署,福井市開発２丁目５１１番,36.078265594444446,136.2392479472222,250,
2101,公設消火栓,東分署,福井市開発３丁目１１１番１号,36.07984031111112,136.23750100277778,100,
2102,公設消火栓,東分署,福井市開発３丁目４２６番,36.079418486111116,136.23969191111112,100,
2103,公設消火栓,東分署,福井市開発４丁目２０９番,36.08233499722222,136.2370699916667,100,
2104,公設消火栓,東分署,福井市開発５丁目１０３番１号,36.084932669444434,136.23662298611114,200,
2105,公設消火栓,東分署,福井市開発１丁目４０４番,36.075733938888895,136.24038091666668,100,
2106,公設消火栓,東分署,福井市開発２丁目６０８番,36.077742666666666,136.23947694166668,100,
2107,公設消火栓,東分署,福井市開発３丁目３０８番,36.08042130555555,136.23857894444444,100,
2108,公設消火栓,東分署,福井市開発３丁目２０１番,36.081026255555564,136.23889292222222,100,
2109,公設消火栓,東分署,福井市開発４丁目１０２番,36.081818130555554,136.23832493888887,100,
2110,公設消火栓,東分署,福井市開発１丁目１２１番５号,36.075676825,136.23818801666667,100,
2111,公設消火栓,麻生津分遣所,福井市江尻ヶ丘町２１１番,35.992913397222225,136.18754410555553,100,
2112,公設消火栓,麻生津分遣所,福井市江尻ヶ丘町２２９番,35.99341333055555,136.1876830694444,100,
2113,公設消火栓,麻生津分遣所,福井市江尻ヶ丘町２４１番,35.993216374999996,136.18849098611113,150,
2114,公設消火栓,麻生津分遣所,福井市江尻ヶ丘町１１５番,35.99262645,136.18825003888892,100,
2115,公設消火栓,麻生津分遣所,福井市江尻ヶ丘町１５４番,35.99187552777777,136.18695421944443,150,
2116,公設消火栓,麻生津分遣所,福井市江尻ヶ丘町９番,35.99119863888889,136.1879001416667,100,
2117,公設消火栓,麻生津分遣所,福井市江尻ヶ丘町２３番,35.991704572222226,136.18795311388888,100,
2118,公設消火栓,麻生津分遣所,福井市江尻ヶ丘町４４番,35.992071525,136.188162075,150,
2119,公設消火栓,麻生津分遣所,福井市江尻ヶ丘町８６番,35.99238749999999,136.18911395277777,100,
2120,公設消火栓,東分署,福井市開発１丁目１８０１番,36.0773939361111,136.24357276944443,100,
2121,公設消火栓,東分署,福井市開発１丁目１８０８番,36.07787191388889,136.24405874722223,150,
2122,公設消火栓,東分署,福井市開発５丁目４２０２番,36.08700355,136.23860886111112,100,
2123,公設消火栓,東分署,福井市開発５丁目２０４番,36.08628563333333,136.2386358583333,100,
2124,公設消火栓,東分署,福井市開発５丁目２０８番,36.08578761666667,136.23737693611113,100,
2125,公設消火栓,東分署,福井市開発４丁目３１４番１号,36.08475074166667,136.23746994166666,100,
2126,公設消火栓,東分署,福井市開発５丁目３１５番,36.08499278055556,136.23861387777777,250,
2127,公設消火栓,東分署,福井市開発３丁目４０７番,36.08007940277778,136.23956990555556,100,
2128,公設消火栓,東分署,福井市開発１丁目１５０５番,36.076957919444446,136.24241681944443,100,
2129,公設消火栓,東分署,福井市開発１丁目２５０２番,36.0779469861111,136.2454366861111,300,
2130,公設消火栓,南消防署,福井市下馬１丁目９１１番,36.04429441944444,136.2384929611111,100,
2131,公設消火栓,南消防署,福井市下馬３丁目７０２番,36.037776147222225,136.23199673888888,150,
2132,公設消火栓,南消防署,福井市下馬３丁目６０６番３号,36.03784816666666,136.23340065833335,100,
2133,公設消火栓,南消防署,福井市下馬２丁目１７１２番,36.04100583611111,136.23853215555556,200,
2134,公設消火栓,南消防署,福井市下馬２丁目２０１３番,36.040444908333335,136.2385741861111,150,
2135,公設消火栓,南消防署,福井市下馬２丁目２１１２番,36.040096947222224,136.23814623333334,100,
2136,公設消火栓,中消防署,福井市高木中央２丁目３７０１番５３号,36.09058608055556,136.23763693888893,100,
2137,公設消火栓,中消防署,福井市高木中央２丁目３７０１番３２号,36.09006710833333,136.23709497222225,100,
2138,公設消火栓,中消防署,福井市高木中央１丁目１７０９番,36.09005878611111,136.23119836666666,100,
2139,公設消火栓,中消防署,福井市高木中央１丁目２４０２番,36.08908602222223,136.23364818055558,150,
2140,公設消火栓,中消防署,福井市高木中央２丁目２４０１番２号,36.09363676388889,136.2382149166667,150,
2141,公設消火栓,中消防署,福井市高木中央２丁目４０２番,36.09444734444444,136.23205442777777,100,
2142,公設防火水槽,中消防署,福井市高木中央１丁目６０１番,36.09193556944445,136.23098444166664,,
2143,私設防火水槽,中消防署,福井市高木中央２丁目４２０２番,36.086307541666656,136.23712294166668,,
2144,私設防火水槽,中消防署,福井市高木中央２丁目４２０１番,36.087970347222225,136.23705895833334,,
2145,河川,中消防署,福井市高木中央１丁目９０２番,36.09102160277778,136.22968750833334,,
2146,公設消火栓,中消防署,福井市高木町２４番２４号,36.09117458888889,136.22973151111108,150,
2147,公設消火栓,東分署,福井市開発２丁目２０４番,36.07905347777778,136.23881095555552,100,
2148,公設消火栓,東分署,福井市開発２丁目４１４番,36.07873657499999,136.23986891388887,100,
2149,公設消火栓,東分署,福井市開発４丁目２０４番,36.083031977777786,136.2381009333333,100,
2150,公設消火栓,中消防署,福井市大手１丁目８番１３号,36.06698738055556,136.22789180277775,250,
2151,公設消火栓,南消防署,福井市大島町２０１－１２,36.03327822222222,136.20937718611114,100,
2152,公設消火栓,南消防署,福井市大島町９番７０号,36.027926916666665,136.20848750277779,100,
2153,公設防火水槽,南消防署,福井市大島町４番２０２号,36.03351720277778,136.20979215,,
2154,私設防火水槽,南消防署,福井市大島町１６－４０,36.02825668055556,136.20384280555558,,
2155,公設消火栓,西安居分遣所,福井市大瀬町２０番１８号,36.070861988888886,136.18495838888887,150,
2156,公設消火栓,西安居分遣所,福井市大瀬町３４番１９号,36.071817874999994,136.18093382777775,100,
2157,公設消火栓,西安居分遣所,福井市大瀬町３５番２３号,36.07181187777778,136.18238968333333,150,
2158,公設消火栓,西安居分遣所,福井市大瀬町１０番４号,36.07180988333334,136.18440648055557,150,
2159,公設消火栓,西安居分遣所,福井市大瀬町３７番３０号,36.072192838888895,136.18343359444447,100,
2160,公設消火栓,西分署,福井市大瀬町６番３８号,36.0724648,136.18806416944446,100,
2161,公設消火栓,西分署,福井市大瀬町５番３２号,36.073759652777774,136.18695033333336,100,
2162,公設消火栓,西分署,福井市大瀬町５番３０号,36.07498951944445,136.18570849999998,100,
2163,公設消火栓,西安居分遣所,福井市大瀬町１９番１０５号,36.07056702500001,136.18643623055553,100,
2164,公設消火栓,西安居分遣所,福井市大瀬町１９番１２７号,36.07066001111111,136.1856923083333,150,
2165,公設消火栓,西安居分遣所,福井市大瀬町１９番１３５号,36.070135072222214,136.18567528611115,100,
2166,公設消火栓,中消防署,福井市大手２丁目４番１８号,36.0643885361111,136.22345219444443,300,
2167,公設消火栓,中消防署,福井市大手３丁目４番７号,36.06272461388889,136.21923558888886,300,
2168,公設消火栓,中消防署,福井市大手２丁目１８番８号,36.06650525555556,136.22317918333334,100,
2169,公設消火栓,中消防署,福井市大手２丁目７番１５号,36.063572577777784,136.22172935,100,
2170,公設消火栓,中消防署,福井市大手３丁目１５番１６号,36.066594099999996,136.21886860277775,100,
2171,公設消火栓,中消防署,福井市大手３丁目１２番２０号,36.06506929166667,136.218717625,150,
2172,公設消火栓,中消防署,福井市大手３丁目７番１号,36.063463472222224,136.217749725,100,
2173,公設消火栓,中消防署,福井市大手２丁目１５番２１号,36.066841302777775,136.22548499722222,200,
2174,公設消火栓,中消防署,福井市大手２丁目２２番２４号,36.06683323055556,136.22365214166666,200,
2175,公設消火栓,南消防署,福井市江端町３６番１８号,36.02605424444445,136.21082643611112,150,
2176,公設消火栓,南消防署,福井市江端町７－１７－１,36.027777138888894,136.21543211111114,100,
2177,公設消火栓,南消防署,福井市江端町７－１０,36.027763158333336,136.21612007500002,100,
2178,公設消火栓,南消防署,福井市江端町７－２０－６,36.02679928055555,136.21575213333332,100,
2179,公設消火栓,南消防署,福井市江端町８－１５,36.02601839166667,136.21599814999996,100,
2180,公設消火栓,南消防署,福井市江端町６－３７,36.029131988888885,136.21681997222225,150,
2181,公設消火栓,南消防署,福井市江端町６－１５,36.030312813888884,136.21630894444442,150,
2182,公設消火栓,南消防署,福井市江端町２４,36.02968779722222,136.21242618888888,100,
2183,公設消火栓,南消防署,福井市江端町１０,36.028998941666664,136.2143651138889,100,
2184,公設消火栓,南消防署,福井市江端町,36.02842104722222,136.21530908888892,150,
2185,公設消火栓,東分署,福井市開発１丁目１５０１番,36.076374,136.24276380833336,100,
2186,公設消火栓,東分署,福井市開発３丁目１５１２番,36.08030748333334,136.24138681666668,100,
2187,公設消火栓,東分署,福井市開発３丁目３００１番１号,36.07915778611111,136.2443527083333,150,
2188,公設消火栓,東分署,福井市開発３丁目２６２３番,36.08081460555556,136.24448166388888,150,
2189,公設消火栓,東分署,福井市開発３丁目３５０３番,36.07910786944445,136.24568665,250,
2190,公設消火栓,東分署,福井市開発３丁目７０９番,36.08113330277778,136.23994086944447,100,
2191,公設消火栓,東分署,福井市開発３丁目２２０７番,36.08159842500001,136.24289971944444,100,
2192,公設消火栓,東分署,福井市開発３丁目１７０８番,36.07950168055555,136.24319775277775,100,
2193,公設消火栓,東分署,福井市開発１丁目１１１２番,36.07731286944445,136.24224782500002,100,
